"a","b","d","c","h","rmse_b"
0.00067155,1.09774816,0.05221299,15.3632,1.7307,9.3833
0.00094473,0.4886404,0.03715486,16.1812,2.1901,7.8225
0.0003433,1.10302103,0.09132753,14.3139,1.6376,9.6858
0.00065053,0.86824119,0.04534465,12.5112,2.7804,3.4825
0.00073316,0.22172274,0.07100353,19.5144,1.8743,13.0957
0.00060259,0.53544056,0.06891915,19.5756,1.6239,14.2633
0.00073472,0.41594651,0.03431617,12.3193,1.7433,5.8042
0.00086389,0.95114303,0.09387612,17.0957,2.0245,10.8891
0.00079115,0.82220548,0.06390338,13.647,2.0176,6.7709
0.00028914,0.78715193,0.09231203,16.0911,2.8761,6.3334
0.00023736,0.42857727,0.08617467,17.7001,2.7587,7.9689
0.00052597,1.04038692,0.03474982,16.1983,2.6578,6.1207
0.0005175,0.22564763,0.07789887,18.9469,1.9653,12.2547
0.00053905,0.05061708,0.09838346,19.0733,2.7646,9.4877
0.00068791,0.09721857,0.08233257,14.9902,2.9037,5.0891
0.00014679,0.41490066,0.09844415,17.0285,1.7782,11.6663
9.123e-05,0.85381985,0.09101606,12.3883,1.5881,7.8707
0.00064071,0.34340057,0.00514379,16.351,1.5018,9.9989
0.00096201,0.04316041,0.08263097,15.7193,1.7326,10.291
0.00084404,0.39416787,0.01825085,17.4854,1.8387,10.0448
0.00065381,1.1104126,0.02180102,14.3863,1.9735,6.7215
0.00022207,0.03680413,0.07677569,17.3227,2.8157,7.1313
0.00011284,0.81987464,0.01291201,18.4616,1.9874,10.1823
0.00023716,0.37134033,0.06190213,19.7374,1.9413,12.701
0.00025992,0.58763498,0.08183136,13.3901,2.71,4.4199
0.00074072,0.81757939,0.00920231,15.8295,2.165,7.0326
0.00076394,0.98417127,0.04349615,15.2787,2.5863,5.7521
0.00061418,0.81278735,0.05485089,12.2969,2.4072,4.0213
0.00089422,0.70512885,0.07379237,15.2304,2.2723,7.4816
0.0001644,0.36137488,0.05189435,14.0223,1.6665,8.0122
0.00015247,0.41310728,0.01384771,12.193,2.5364,3.5025
0.00099999,0.42177293,0.08907138,12.9162,1.8221,7.4616
0.00039044,1.03406549,0.05612183,13.7933,2.3442,5.4673
0.00034348,0.89469743,0.0716615,17.617,2.7388,7.775
0.00096676,0.59323102,0.0549273,19.6439,2.0404,12.2591
0.00034416,0.78854984,0.08587457,14.9898,2.7829,5.584
0.00027037,1.15206921,0.01295873,13.9082,1.8383,6.5374
0.00042315,0.50024414,0.01686007,15.002,1.9232,7.2076
0.00084339,0.91037136,0.07954692,16.7441,2.0977,9.8433
0.00068641,1.19866407,0.05309807,16.204,2.7489,6.2222
0.00043638,1.07145357,0.00989935,13.9871,2.8836,3.9647
0.00026276,0.58262265,0.07244831,18.7438,2.0915,11.4005
0.00036814,0.95245105,0.06423368,18.5991,2.7973,8.3158
0.00053645,0.22136058,0.05778114,13.016,2.8427,3.6921
0.00096238,1.00301075,0.03112031,13.2722,1.647,7.2335
0.00091763,0.64610589,0.04985855,17.9635,2.225,9.7124
0.00042313,0.20529893,0.0191074,13.1661,2.9791,3.9102
0.00075068,0.72756052,0.06723524,16.1537,2.804,6.1883
0.00076593,0.24759634,0.07129309,15.2047,2.4278,6.6585
0.00096839,0.12305003,0.05130235,16.3845,1.6946,10.3368
0.00013019,0.7882852,0.06546672,15.1053,2.2709,7.0196
0.00073901,0.51805478,0.00969397,13.8477,2.6433,4.0773
0.00093047,0.56904662,0.09349011,19.3243,2.3561,11.5364
0.00099673,0.74027556,0.03750427,16.7886,1.866,9.8282
9.269e-05,0.07636642,0.01201388,12.2227,1.8616,4.6838
0.00071819,1.14117754,0.0569896,15.2108,2.8356,5.1955
9.868e-05,0.55091876,0.05013549,12.1367,2.4779,3.6406
0.00035976,1.14312017,0.0837337,12.0163,2.6901,3.6754
0.00041894,0.61320806,0.07063194,14.5914,2.6468,5.3626
0.0007678,0.64978075,0.09136473,15.4276,2.1982,8.3576
0.0003589,0.27841011,0.03445485,14.0036,2.9045,3.9981
0.00048546,0.66380155,0.07355957,13.4718,1.8596,7.3675
0.0003038,1.11383772,0.05465285,16.0231,2.9276,5.481
0.00092368,0.75166887,0.05148106,13.3287,2.1989,5.5116
0.00089882,0.15561216,0.06064966,12.6803,2.0726,5.446
0.00089873,0.56565702,0.03980871,17.0284,1.9823,9.5554
0.0003972,0.1841564,0.03238696,18.2322,2.1014,9.8426
0.00061519,0.59165657,0.0151939,16.1891,2.0988,7.6684
0.00039436,0.70688325,0.03409282,19.1309,1.6504,12.8174
0.000983,0.08031244,0.00309021,12.6323,2.7433,3.6643
0.00017864,0.08284214,0.0434636,13.2744,1.5713,7.4158
0.00020842,0.8093034,0.09959197,15.8672,2.7458,6.7381
0.00037586,0.26929453,0.04129115,15.4911,2.8002,5.1095
0.00041308,0.03600248,0.06605729,19.4414,2.3221,10.8471
0.00030296,0.67104334,0.06024458,14.7088,1.78,8.521
0.00074356,0.1507127,0.05311641,16.0331,2.8877,5.4815
0.00094311,1.16820788,0.03602947,13.0371,2.3153,4.6522
0.0008085,0.38561592,0.04838097,19.4732,1.6229,13.6593
0.0008428,0.300192,0.03505326,12.5583,1.5394,6.8734
0.00081865,0.33483362,0.01668855,19.9977,2.893,8.253
0.00067901,0.64215297,0.0892691,17.7652,1.6068,13.1309
0.00093875,0.85174769,0.03494907,19.3297,2.3979,10.0297
0.00062723,0.64664024,0.05427487,17.4638,2.989,6.4271
0.00073833,0.8487885,0.01829573,16.8396,1.5362,10.796
0.00080992,0.12574884,0.09182528,13.5567,1.7498,8.3239
0.00077126,0.22729915,0.07290283,13.4446,2.0155,6.6481
0.00040754,0.73975044,0.03412134,19.6094,1.7893,12.6961
0.00068555,0.21439253,0.02483408,12.4461,2.2332,4.0685
0.00087324,1.15052402,0.06179526,13.1065,2.4438,4.7776
0.0001832,0.24967408,0.06579295,14.4372,1.7224,8.496
0.0008718,0.93735439,0.09362198,12.9675,2.406,5.4277
0.00074123,0.31206822,0.0258055,19.9121,1.8164,12.6527
0.00019524,0.70644242,0.03998735,15.6559,1.9675,8.1589
0.0003536,0.93470865,0.07127178,19.8333,2.9634,8.9757
0.00014784,0.71481824,0.01672485,17.004,2.0971,8.4072
0.00021752,0.63993651,0.05145943,15.9046,1.8955,8.9537
9.05e-05,0.32249579,0.0138753,15.094,1.6376,8.2648
0.00085484,0.3263528,0.09916968,17.8686,2.6455,8.9879
0.00095157,0.75174016,0.06440195,16.9486,2.2919,8.8395
6.601e-05,0.41323486,0.06771605,19.9304,2.0257,12.6354
0.00071781,0.29603148,0.05689014,17.3215,1.9015,10.4814
0.00074413,0.48913124,0.01043422,17.6052,2.7105,6.6811
0.00045635,0.2662293,0.06315487,14.2831,2.9872,4.1936
5.999e-05,0.75877851,0.01647433,13.2351,1.5182,7.1121
6.877e-05,0.85013455,0.07275338,15.3525,2.6171,6.1397
0.00065621,0.34231421,0.08602383,12.5043,2.8779,3.6315
0.00067358,0.05396262,0.0614051,13.733,1.8067,7.4263
0.00019393,1.1287787,0.0179916,14.054,2.545,4.4766
0.00098525,0.39820972,0.01952609,12.6706,1.8083,5.616
0.00090447,0.65468824,0.00185627,14.8807,2.0309,6.5117
0.00049499,0.49746943,0.01403993,12.8525,2.8099,3.6944
9.672e-05,0.04934014,0.01145474,12.8063,2.5867,3.7282
0.00068107,0.92743838,0.03857742,16.4439,2.3459,7.5366
0.00073048,0.67933077,0.01667104,13.2541,2.0864,5.106
0.0001282,0.2789396,0.0030361,16.3363,2.4553,6.1905
0.00025002,0.65936089,0.06625768,17.1318,1.9843,10.1469
0.00059043,0.46056339,0.06005804,14.8553,2.3965,6.2243
0.00012012,0.70651507,0.04655537,15.3182,2.8564,4.9478
0.00030278,0.76744878,0.09584159,18.3711,2.2215,11.1286
0.0006637,0.3496964,0.00949219,19.4164,2.7919,7.9361
0.00083122,1.06029963,0.0571992,12.0356,1.5145,7.2229
0.00031285,0.3881864,0.03069687,19.7606,2.2555,10.6764
0.0005288,0.82399601,0.04831349,14.4546,2.2206,6.3225
0.00073094,0.33177763,0.0498542,13.2786,1.685,7.2988
0.00042907,0.27924836,0.00955772,18.5758,2.231,9.1847
0.00083499,0.36666226,0.08110578,15.8473,2.8063,6.137
0.00017661,0.8859151,0.02130599,15.9116,1.6746,9.2294
0.00097405,0.52415341,0.01791624,17.6147,2.9668,6.0662
0.00038119,0.3151955,0.08742636,19.7698,2.5715,10.7031
0.0007417,0.42560312,0.0748958,19.2599,2.2983,11.1667
0.00075318,0.36317855,0.09657399,13.0387,2.7471,4.349
0.00045148,0.92267936,0.0502684,17.7729,1.9696,10.5654
0.00046398,0.28212461,0.04528207,15.8985,2.9049,5.2121
0.00092614,0.40125424,0.08504943,16.7409,2.0761,9.9555
0.00064178,0.775172,0.04029477,18.5402,2.2191,10.0358
0.00033633,0.41552874,0.03069529,16.4172,2.4077,6.9462
0.00045336,1.15302467,0.02755053,12.2233,2.7036,3.4079
0.00056742,0.39781407,0.04480062,17.4229,1.6668,11.2855
0.00069139,0.71451718,0.0625627,16.7586,1.5877,11.5457
0.00018048,0.59048462,0.04612463,19.8932,2.5821,9.8452
0.00013952,0.97633666,0.07464401,12.0187,2.131,4.985
0.00080343,0.44116011,0.01654195,19.77,1.773,12.5291
0.00053256,1.06382418,0.05299255,17.7249,2.7885,7.3714
0.0006902,0.40736842,0.0298431,18.6605,2.0516,10.5292
0.00047082,0.4016808,0.06940538,12.4535,1.6582,7.0489
0.00024347,0.10150938,0.03385501,14.496,2.8302,4.3117
0.00067595,0.26196808,0.07915986,14.6583,2.7143,5.3452
0.00087164,0.41302904,0.07498744,17.912,1.8638,11.7536
5.221e-05,0.470994,0.06502029,15.1846,2.8108,5.1902
0.00085899,0.89305121,0.02703014,15.6868,2.8885,4.9679
0.00060947,0.25449827,0.07205769,15.5448,2.6158,6.2731
0.00010912,0.89557242,0.02815992,15.4025,1.8404,8.19
0.00049479,0.4783498,0.02680303,14.8107,2.6624,4.7967
0.00042718,0.13125858,0.03265981,17.9259,2.2156,9.0854
0.00094799,0.09533248,0.08479614,16.6579,2.4189,8.3685
0.00010863,0.9852879,0.0623229,17.0713,2.261,8.8886
0.00024227,0.28988281,0.0969183,16.3447,2.249,8.9345
0.00069475,1.01309919,0.05667019,16.9366,2.1318,9.3074
0.00035421,0.11606837,0.0824418,15.1044,2.8304,5.346
5.657e-05,0.13758485,0.05175512,12.517,2.6217,3.6469
0.00028239,0.8408944,0.07926343,14.7827,2.2084,7.332
0.00096966,1.08007979,0.06545807,12.2863,2.0607,5.481
0.00025956,0.96879274,0.02114279,16.9971,1.5082,11.0477
0.0003058,0.82687676,0.0269079,15.3978,1.6178,9.1163
0.00022205,0.76132971,0.03878624,18.4969,2.6316,8.2367
0.0004844,1.10827208,0.06558336,16.3314,2.2127,8.5765
0.00011524,0.54572839,0.02858075,17.6947,1.6847,11.0041
0.00050476,1.05857766,0.09730077,14.5461,1.6539,10.0359
0.00058046,0.13580999,0.02096338,17.6126,1.6403,10.9473
0.00038245,1.02128637,0.05925756,15.1797,2.9232,4.9209
0.00057738,0.18743555,0.02772065,14.4441,2.7625,4.3421
0.0007136,0.63585222,0.02883435,19.6792,2.7263,8.8413
0.00065329,0.75470525,0.07727458,14.7039,2.4459,6.3628
0.0006954,0.53207058,0.09523154,13.4315,1.5111,9.4198
0.0001525,0.30624342,0.03762728,13.0263,2.7555,3.714
0.00025123,0.05942149,0.08028577,12.2681,2.5853,3.8378
6.459e-05,0.74639094,0.07060482,17.7378,1.9483,10.9764
0.00070461,1.09741783,0.07356121,12.8096,2.1953,5.5846
0.00074346,0.01749399,0.07276453,15.7114,2.0023,8.8088
0.00023848,0.92665261,0.04363991,14.3343,1.6215,8.4718
0.00060233,1.12262094,0.00679057,14.7633,2.1187,6.216
0.00017575,0.21026222,0.0764958,15.4332,2.1801,7.8111
0.00059292,0.21936384,0.02138518,18.3001,1.8233,10.8742
0.00076301,1.01724231,0.08253422,14.7192,1.9826,8.4532
0.00041977,0.50919908,0.02240791,18.9737,2.6716,8.1886
0.00043736,0.0797838,0.02451209,13.6937,2.8867,3.9008
0.00019584,0.20034884,0.01907433,16.3268,2.6026,5.9695
0.00044266,0.44670552,0.02198092,15.9648,1.5178,9.9215
0.00040502,0.67088121,0.02512744,12.654,2.5083,3.7011
0.00091206,0.40675312,0.09682748,15.8652,2.9465,6.0356
0.00050503,1.14648283,0.02934751,16.0196,2.5255,6.3239
7.079e-05,0.81953537,0.00542333,18.9197,2.7224,7.6564
0.00067688,0.5270564,0.02345025,13.7063,1.7643,6.8083
0.00084507,0.91840279,0.01345766,12.3589,2.5027,3.4983
8.617e-05,1.10405385,0.02418093,13.2659,1.7882,6.3167
0.00023304,0.60608572,0.06619439,15.8637,2.3962,7.2402
0.00046165,1.14764893,0.03280617,15.9005,1.9303,8.5524
0.00079107,0.4652265,0.09247486,14.5466,2.7521,5.4583
0.00068234,0.2152866,0.054686,17.804,1.6013,12.1789
0.00061293,1.02325797,0.08467609,19.9544,2.4714,11.476
7.688e-05,0.76272899,0.01932215,14.461,2.2153,5.6882
0.00032063,1.01113737,0.03878656,15.5347,2.4297,6.3475
0.00052502,0.67621922,0.04421938,13.2227,1.5953,7.521
0.00068728,1.13167346,0.06703404,17.2826,1.9663,10.6344
0.00088705,1.02426517,0.04246434,17.5607,2.7349,7.2611
0.00088977,1.04496765,0.02208734,13.2051,2.0558,5.3667
0.00023177,0.83433086,0.01821515,13.6247,2.85,3.8733
0.00013303,1.12541568,0.05903275,15.3285,1.5063,10.3604
0.00077019,0.89608675,0.0265548,14.0809,1.9366,6.6568
0.0004165,0.73220128,0.06704333,19.9368,2.2618,11.7857
0.00048301,0.12889825,0.02514368,18.306,2.4565,8.3598
0.00038029,0.578385,0.06540741,18.5661,1.6253,13.1158
0.00022383,0.80073607,0.05659047,12.9874,2.1611,5.322
0.0003681,0.46872076,0.05192367,17.3163,2.3784,8.3491
0.00035122,1.17304838,0.0847492,18.8523,2.2258,11.4216
0.00028848,0.98556101,0.00900982,19.7209,2.3483,9.9223
0.00017143,0.07947788,0.04970911,16.8224,2.9346,5.8488
0.00067983,0.11861091,0.05336732,18.2565,2.2172,9.9214
0.00094738,0.6914863,0.02982882,19.2551,2.813,8.2067
0.00060446,0.16621378,0.06543572,18.5381,2.6631,8.6697
0.00026401,0.84368283,0.00532997,14.5995,2.4919,4.8273
0.00034362,1.11989653,0.0645384,15.1257,1.7323,9.3722
0.00011298,0.66333705,0.00220167,13.4226,2.1419,4.7728
0.00047165,0.53334993,0.01215945,18.6685,2.142,9.7479
0.00073667,0.07443139,0.08762657,18.804,1.5329,14.3019
0.00071243,0.91172922,0.00756415,14.525,2.5581,4.6748
0.00068768,0.79303217,0.03500674,13.5982,2.7444,3.9652
0.00078388,0.64748555,0.04153676,13.6354,2.3258,5.0994
0.00033468,0.05515778,0.08264797,16.7252,2.4365,8.1565
0.00094536,0.9010945,0.09038419,19.8983,2.3873,11.9786
0.00092325,0.60976863,0.00850432,14.9376,2.4976,5.1348
0.00049707,0.26478207,0.06023616,18.8859,1.7303,12.783
0.00086998,0.47096989,0.03544388,19.1116,2.231,10.4081
0.0004378,1.11582518,0.04922853,17.2858,1.8335,10.6938
0.00082466,0.13380395,0.09814661,14.0574,1.8544,8.5342
0.0008004,0.10592013,0.00747766,13.0729,1.8265,5.5868
0.00064908,0.43362483,0.09154433,15.7715,2.6708,6.7474
0.0009222,0.93698889,0.0409834,17.461,1.6708,11.4519
0.00081148,1.15699041,0.08372137,13.0388,2.3722,5.4209
0.00028134,0.14904444,0.04303489,15.4819,2.5704,5.7492
0.00089847,0.61944878,0.0063972,16.3304,2.1271,7.5757
0.00075864,0.83162749,0.00882363,15.7147,1.6395,9.0258
0.00074356,0.44756937,0.07587779,18.3644,1.799,12.4813
0.00082692,0.38086349,0.07560168,15.2286,2.7297,5.7516
0.00064529,1.1709168,0.06791303,16.0392,1.6611,10.7657
0.00094417,0.59662253,0.04688086,13.9549,2.2691,5.6957
0.00054164,0.71555442,0.07165951,18.0289,2.1969,10.3425
0.00021474,0.59190667,0.08194177,17.4737,2.9741,6.9328
0.00082548,1.1059103,0.0075976,17.537,2.4971,7.4204
0.00082595,1.00727975,0.02259863,17.1258,1.7624,10.2688
0.00050662,0.70580781,0.04359547,18.5854,1.9721,11.1464
0.00036637,0.31112152,0.08182164,19.704,2.7421,9.8103
0.0008621,0.16294089,0.02448777,13.6783,1.7228,6.9283
0.00067461,0.76621825,0.09740634,12.0786,1.5416,8.0896
0.00045969,1.1999104,0.07141931,16.9974,2.9416,6.5845
0.00037329,0.3129454,0.01596277,13.4458,1.7615,6.3014
0.0008169,0.18858135,0.02175569,13.7682,1.7971,6.6536
0.00013315,0.70268989,0.02421234,18.6776,1.8639,11.1439
0.00045831,0.23728319,0.04498137,17.9763,1.856,10.9464
0.0006157,0.43545425,0.00640174,16.9668,2.4622,6.8529
0.00028385,0.65629524,0.03162585,14.4524,2.374,5.3892
0.00072721,1.06238246,0.0644847,14.8474,1.9298,8.3446
0.00089113,0.86184084,0.07990005,12.9126,2.5041,4.7357
0.00073027,0.69683045,0.08645286,18.2311,2.1613,11.1068
0.00012007,0.6433633,0.0420255,13.8815,2.8511,4.0284
0.00089036,0.37467524,0.02843643,15.6049,1.8984,8.2108
0.00011147,0.80209792,0.08119629,19.8175,2.1976,12.2333
7.059e-05,0.93727189,0.07949566,13.7888,2.4811,5.4041
0.00097991,0.83473837,0.0377007,13.9947,1.8829,7.0746
0.00010026,0.87421209,0.09335329,15.5719,2.8308,6.0464
0.00047782,0.58403111,0.0301965,12.3064,2.3991,3.7012
0.00035408,0.98649657,0.06417023,15.0729,2.2908,6.9796
0.00098603,0.25607604,0.03634033,19.937,1.7786,13.1466
0.0005569,1.01027286,0.02203319,17.4461,1.6362,11.0445
0.00047443,0.97236097,0.02215723,14.0753,2.847,4.0304
0.00072085,0.34004396,0.03670188,14.8961,1.8068,8.045
0.0004922,0.46832165,0.02972321,17.4222,2.6315,7.0767
0.00099835,0.1516401,0.02093336,17.5847,2.8606,6.3445
0.00085616,0.06842444,0.07231673,15.8446,2.1185,8.4844
0.00032045,0.16040061,0.09937413,15.1923,1.9718,9.0336
0.00042627,0.79556608,0.08380955,12.8661,2.9392,3.745
0.00073909,0.0891216,0.04881856,19.6921,2.8915,8.5358
0.00063687,0.75724691,0.02954605,14.7576,1.7509,8.0591
0.00065251,0.44413483,0.03835867,12.3852,1.8987,5.3502
0.00048745,0.11173344,0.03234487,14.0256,2.2194,5.4742
0.00046614,1.13941836,0.02798974,15.6596,1.8246,8.6447
0.00097386,0.61837393,0.06124991,17.9266,2.92,7.2431
0.00067441,0.33385557,0.02099701,16.8523,2.0989,8.3739
0.00035174,0.36851904,0.05930884,12.2278,2.5217,3.7086
0.00099108,0.99909627,0.00377302,12.3946,2.3812,3.6165
0.00078585,0.15412292,0.0089604,18.7395,2.2367,9.3524
0.00048918,0.158812,0.08148193,16.2579,2.4414,7.7315
0.00042569,1.03399777,0.09065375,19.302,1.8032,13.8491
7.784e-05,0.91841722,0.03760204,15.8181,2.5854,5.9926
0.00033093,1.1833266,0.04630547,16.5338,1.6839,10.5199
0.00032787,0.19055042,0.02240843,14.2616,2.705,4.2907
0.00047787,1.15463066,0.01326248,16.1102,2.5587,6.0104
0.0007145,0.72717398,0.03581768,12.2983,2.2531,4.1306
7.906e-05,0.84217364,0.09331706,15.7007,1.9816,9.4517
0.00018069,0.60754848,0.07530399,17.1493,2.3132,8.9806
0.00068064,1.03783059,0.08410952,12.5181,1.8709,6.8331
0.00072482,0.03815434,0.06179591,19.2848,1.752,13.1222
0.00063527,0.9958154,0.02386508,18.166,2.5921,7.906
0.00070842,1.17265904,0.04415768,16.1881,1.9615,9.0375
0.00095388,1.13872004,0.0899437,14.6973,2.1723,7.9151
0.00086327,0.65400517,0.08960534,12.5879,1.8937,6.8895
0.00062243,0.4520959,0.06434866,16.7144,2.6632,7.0329
0.00067747,0.82421219,0.08775215,18.8247,1.9256,12.7717
0.00060954,0.48767087,0.09105878,18.0673,1.7987,12.5571
0.00031044,0.87722301,0.04206373,14.0202,2.0762,6.2966
0.00018628,0.20138973,0.08060022,14.234,2.1395,6.9381
0.00066934,0.92011333,0.08790585,15.1299,1.8112,9.6743
0.00035117,1.06212819,0.09787717,18.6304,1.6836,13.897
0.00044693,0.21349627,0.00230089,14.1971,1.7682,6.6977
0.00057445,0.70892507,0.07850379,18.3443,2.2521,10.5917
0.00054,0.77630222,0.03134243,13.5937,2.0442,5.8222
0.00054679,0.40680498,0.06552622,14.0149,2.1596,6.436
0.00094144,0.46713039,0.0229616,12.9695,2.5466,3.7974
0.00059247,0.45307726,0.08305636,16.3208,2.5164,7.6296
0.00093592,0.5300566,0.07241062,12.6563,2.6413,3.9812
0.00062022,1.17316937,0.09926857,15.1113,2.1005,8.7723
0.00095964,0.79656005,0.08583578,16.0888,1.8626,10.3814
0.00059644,0.12424555,0.0360124,19.4698,1.5575,13.5087
0.00030064,1.08593881,0.08181254,18.1676,2.597,9.1079
0.00079917,0.55326754,0.07466331,12.097,1.5313,7.5128
0.00023912,0.16835585,0.07939331,18.0968,2.9733,7.3497
0.0001484,0.46848345,0.00572291,17.5062,2.939,5.8402
0.00040839,1.04267514,0.06217398,14.6349,2.3856,6.2026
0.00071445,1.13123143,0.07454002,14.5615,2.9125,4.784
0.00097907,1.18298972,0.01056951,14.7584,2.7059,4.5821
0.00083206,0.57153517,0.02014164,17.6414,2.4098,7.9773
0.00032417,0.35866871,0.08515473,17.5616,1.9678,11.0512
0.00096156,0.88958931,0.02779478,14.8698,2.0631,6.9738
0.00045916,0.18911381,0.07118293,18.2604,2.9157,7.5745
0.00067705,0.14469525,0.03295453,18.3853,2.5112,8.4263
0.00026135,0.32529581,0.02672508,15.9222,1.8857,8.3732
0.00024233,0.72213948,0.01032217,19.815,2.4332,9.638
0.00029345,0.93490177,0.02133557,18.2469,2.5338,8.0687
0.00033466,0.06740426,0.01513249,15.6462,2.125,6.9032
0.00071704,0.90146673,0.0037788,18.4497,2.3367,8.7269
0.00085932,0.30264437,0.01071515,16.3324,2.6109,5.9146
0.00065935,0.42992833,0.0273953,17.5625,2.0501,9.4128
0.00043773,0.88889474,0.06569203,18.4372,2.6656,8.7021
0.0007076,0.27904761,0.01033927,16.6751,2.7108,5.8765
0.00014814,1.19147432,0.07217252,15.9898,2.7977,6.156
0.00023725,0.67693061,0.01853376,17.0367,2.5519,6.805
0.00054317,0.56728142,0.05949383,13.948,1.5838,8.6344
0.00040275,0.77776909,0.00212656,18.4766,2.0324,9.8316
0.00050108,0.15733823,0.09455022,14.9402,2.4064,6.9502
0.00042407,0.19793192,0.06644554,18.8063,2.2419,10.6184
0.00061469,0.55970192,0.03836761,16.3358,2.4986,6.7756
0.00027898,0.64559263,0.02789065,13.404,2.6998,3.8797
0.00074115,0.90006089,0.01959376,16.368,2.4172,6.8215
6.784e-05,1.18046737,0.03503108,19.5012,1.9944,11.7546
0.00090027,0.52055961,0.08893409,14.1366,1.6038,9.5885
0.000938,0.88491863,0.09010558,19.7023,1.7259,14.6827
0.00098707,1.07882452,0.03512472,13.7767,1.8585,6.9682
0.00038739,0.67070323,0.05031404,13.0212,2.078,5.521
0.00044621,1.1171068,0.00571552,16.9857,2.0069,8.668
0.00017585,1.17869449,0.06703267,12.8793,2.1803,5.458
0.00099339,0.07475206,0.00293284,16.9744,2.1866,7.7879
0.00088933,0.76242644,0.03345156,13.9915,2.7294,4.2158
0.00029906,0.757388,0.08135467,19.7278,2.068,12.7484
0.00088451,0.81929708,0.04213684,17.161,2.4411,7.9368
0.00092448,0.14521106,0.06477157,15.4559,2.9874,4.9783
0.00079387,0.8850652,0.03017593,19.2448,2.4521,9.5976
0.0001058,1.06244326,0.03193365,16.0247,1.8962,8.6871
0.00057578,1.14383554,0.06960094,14.9793,2.8515,5.1665
0.00013008,1.02881455,0.05359119,14.4722,2.8538,4.4934
0.00039662,0.37961996,0.04594065,14.2235,2.7721,4.3587
0.00074668,0.10964797,0.01416969,16.7137,2.3847,6.9978
0.00044843,0.85751575,0.05410884,13.7735,1.7482,7.6827
0.0004495,0.4042798,0.04710666,15.7022,2.1803,7.4996
0.00012181,0.88244873,0.0993815,17.5575,1.8161,12.1702
0.00034042,1.06266987,0.06809971,18.0095,2.4006,9.4299
0.00047208,0.37951383,0.00189867,19.3179,2.8076,7.6464
0.00010894,0.85630399,0.07163422,15.8756,2.2998,7.7821
0.0005912,0.994609,0.03216066,15.6376,2.6031,5.7757
0.00094584,0.52018923,0.07383455,18.292,1.5252,13.6543
0.0007925,0.70543432,0.05934964,15.8793,1.873,9.3817
9.427e-05,0.76905292,0.0013738,12.9108,2.53,3.7592
0.00030734,0.27695563,0.0281211,14.0175,1.5387,7.9936
0.00094089,1.08225036,0.09010389,19.7411,2.2652,12.3933
0.00023402,1.0348357,0.05661949,13.3976,2.8556,3.8877
0.00067743,0.64826709,0.05082539,17.6342,1.8512,10.9381
0.00099457,0.16336149,0.07809731,14.3673,2.0661,7.4856
6.828e-05,0.41579813,0.03295489,15.0436,2.9783,4.4241
0.00076759,0.75981933,0.0699825,14.7255,2.2778,6.8794
0.00071781,0.93158305,0.09202117,15.2753,1.5686,11.0134
0.0003606,0.3499665,0.00938558,13.6623,1.5687,7.1342
0.00029473,0.13088569,0.06617589,17.2053,1.5829,11.8294
0.00026829,0.52026987,0.06141396,13.737,2.5097,4.8732
0.00050274,0.49358782,0.04091908,19.0012,1.9053,11.7204
0.00047334,0.43869033,0.0313254,16.5732,2.9195,5.5138
0.00043881,0.09429194,0.0201165,14.6491,2.1217,6.1273
0.00064981,0.66999978,0.0569189,15.1118,2.8332,5.0418
0.00035111,0.84165233,0.03600189,18.8456,2.933,7.4619
0.000995,0.88986146,0.09986027,18.1282,1.9953,12.2064
0.00067301,0.88521773,0.05054235,19.6486,2.2312,11.3395
